t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1781381611,14,3667,531.8571428571429,46,927.6078296965187,257.5,620.25,3667.0,3667.0,3667.0,3667.0
1781381641,14,3667,531.8571428571429,46,927.6078296965187,257.5,620.25,3667.0,3667.0,3667.0,3667.0
1781381671,16,3667,484.4375,46,873.3675033073611,236.0,532.25,3667.0,3667.0,3667.0,3667.0
1781381701,18,3667,431.5,8,834.7280113553016,207.0,356.75,3667.0,3667.0,3667.0,3667.0
1781381731,20,3667,397.1,8,796.6777662002968,183.0,267.5,3520.199999999998,3667.0,3667.0,3667.0
1781381761,20,3667,397.1,8,796.6777662002968,183.0,267.5,3520.199999999998,3667.0,3667.0,3667.0
1781381791,20,3667,397.1,8,796.6777662002968,183.0,267.5,3520.199999999998,3667.0,3667.0,3667.0
1781381821,20,3667,397.1,8,796.6777662002968,183.0,267.5,3520.199999999998,3667.0,3667.0,3667.0
1781381851,20,3667,397.1,8,796.6777662002968,183.0,267.5,3520.199999999998,3667.0,3667.0,3667.0
1781381882,20,3667,397.1,8,796.6777662002968,183.0,267.5,3520.199999999998,3667.0,3667.0,3667.0
1781381912,20,3667,397.1,8,796.6777662002968,183.0,267.5,3520.199999999998,3667.0,3667.0,3667.0
1781381942,20,3667,397.1,8,796.6777662002968,183.0,267.5,3520.199999999998,3667.0,3667.0,3667.0
1781381972,20,3667,397.1,8,796.6777662002968,183.0,267.5,3520.199999999998,3667.0,3667.0,3667.0
1781382002,20,3667,397.1,8,796.6777662002968,183.0,267.5,3520.199999999998,3667.0,3667.0,3667.0
1781382032,20,3667,397.1,8,796.6777662002968,183.0,267.5,3520.199999999998,3667.0,3667.0,3667.0
1781382062,20,3667,397.1,8,796.6777662002968,183.0,267.5,3520.199999999998,3667.0,3667.0,3667.0
1781382092,20,3667,397.1,8,796.6777662002968,183.0,267.5,3520.199999999998,3667.0,3667.0,3667.0
1781382122,20,3667,397.1,8,796.6777662002968,183.0,267.5,3520.199999999998,3667.0,3667.0,3667.0
1781382152,20,3667,397.1,8,796.6777662002968,183.0,267.5,3520.199999999998,3667.0,3667.0,3667.0
1781382182,20,3667,397.1,8,796.6777662002968,183.0,267.5,3520.199999999998,3667.0,3667.0,3667.0
1781382510,5,3327,937.8,142,1345.9311646588765,369.0,1960.0,3327.0,3327.0,3327.0,3327.0
1781382541,5,3327,937.8,142,1345.9311646588765,369.0,1960.0,3327.0,3327.0,3327.0,3327.0
1781382571,10,3327,694.8,142,948.3878484623846,348.0,689.75,3327.0,3327.0,3327.0,3327.0
1781382601,10,3327,694.8,142,948.3878484623846,348.0,689.75,3327.0,3327.0,3327.0,3327.0
1781382631,10,3327,694.8,142,948.3878484623846,348.0,689.75,3327.0,3327.0,3327.0,3327.0
1781382661,10,3327,694.8,142,948.3878484623846,348.0,689.75,3327.0,3327.0,3327.0,3327.0
1781382691,10,3327,694.8,142,948.3878484623846,348.0,689.75,3327.0,3327.0,3327.0,3327.0
1781382721,12,3327,591.0,8,891.8629124172921,318.5,643.25,3327.0,3327.0,3327.0,3327.0
1781382751,13,3327,558.3076923076923,8,861.9911430921031,310.0,626.5,3327.0,3327.0,3327.0,3327.0
1781382781,13,3327,558.3076923076923,8,861.9911430921031,310.0,626.5,3327.0,3327.0,3327.0,3327.0
1781382811,13,3327,558.3076923076923,8,861.9911430921031,310.0,626.5,3327.0,3327.0,3327.0,3327.0
1781382841,13,3327,558.3076923076923,8,861.9911430921031,310.0,626.5,3327.0,3327.0,3327.0,3327.0
1781382871,13,3327,558.3076923076923,8,861.9911430921031,310.0,626.5,3327.0,3327.0,3327.0,3327.0
1781382901,13,3327,558.3076923076923,8,861.9911430921031,310.0,626.5,3327.0,3327.0,3327.0,3327.0
1781382931,13,3327,558.3076923076923,8,861.9911430921031,310.0,626.5,3327.0,3327.0,3327.0,3327.0
1781382961,13,3327,558.3076923076923,8,861.9911430921031,310.0,626.5,3327.0,3327.0,3327.0,3327.0
1781382991,13,3327,558.3076923076923,8,861.9911430921031,310.0,626.5,3327.0,3327.0,3327.0,3327.0
1781383021,13,3327,558.3076923076923,8,861.9911430921031,310.0,626.5,3327.0,3327.0,3327.0,3327.0
1781383051,13,3327,558.3076923076923,8,861.9911430921031,310.0,626.5,3327.0,3327.0,3327.0,3327.0
1781383081,13,3327,558.3076923076923,8,861.9911430921031,310.0,626.5,3327.0,3327.0,3327.0,3327.0
1781383111,13,3327,558.3076923076923,8,861.9911430921031,310.0,626.5,3327.0,3327.0,3327.0,3327.0
1781383141,13,3327,558.3076923076923,8,861.9911430921031,310.0,626.5,3327.0,3327.0,3327.0,3327.0
1781383171,13,3327,558.3076923076923,8,861.9911430921031,310.0,626.5,3327.0,3327.0,3327.0,3327.0
1781383201,13,3327,558.3076923076923,8,861.9911430921031,310.0,626.5,3327.0,3327.0,3327.0,3327.0
1781383231,13,3327,558.3076923076923,8,861.9911430921031,310.0,626.5,3327.0,3327.0,3327.0,3327.0
1781383261,13,3327,558.3076923076923,8,861.9911430921031,310.0,626.5,3327.0,3327.0,3327.0,3327.0
1781383291,13,3327,558.3076923076923,8,861.9911430921031,310.0,626.5,3327.0,3327.0,3327.0,3327.0
1781383321,13,3327,558.3076923076923,8,861.9911430921031,310.0,626.5,3327.0,3327.0,3327.0,3327.0
1781383351,13,3327,558.3076923076923,8,861.9911430921031,310.0,626.5,3327.0,3327.0,3327.0,3327.0
1781383381,13,3327,558.3076923076923,8,861.9911430921031,310.0,626.5,3327.0,3327.0,3327.0,3327.0
1781383411,13,3327,558.3076923076923,8,861.9911430921031,310.0,626.5,3327.0,3327.0,3327.0,3327.0
1781383441,13,3327,558.3076923076923,8,861.9911430921031,310.0,626.5,3327.0,3327.0,3327.0,3327.0
1781383471,20,3327,381.45,4,730.60778411575,174.5,358.5,3199.599999999998,3327.0,3327.0,3327.0
1781383501,20,3327,381.45,4,730.60778411575,174.5,358.5,3199.599999999998,3327.0,3327.0,3327.0
1781398740,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781398772,6,2728,623.3333333333334,56,1042.7371033326983,212.0,1031.5,2728.0,2728.0,2728.0,2728.0
1781398802,24,2728,245.125,3,551.9576474379329,66.5,351.5,2162.5,2728.0,2728.0,2728.0
1781398832,24,2728,245.125,3,551.9576474379329,66.5,351.5,2162.5,2728.0,2728.0,2728.0
1781398862,24,2728,245.125,3,551.9576474379329,66.5,351.5,2162.5,2728.0,2728.0,2728.0
1781398892,24,2728,245.125,3,551.9576474379329,66.5,351.5,2162.5,2728.0,2728.0,2728.0
1781398922,43,2728,148.25581395348837,3,423.8603820567545,11.0,137.0,453.79999999999984,2728.0,2728.0,2728.0
1781398952,43,2728,148.25581395348837,3,423.8603820567545,11.0,137.0,453.79999999999984,2728.0,2728.0,2728.0
1781398982,61,2728,105.72131147540983,2,360.772048582275,7.0,61.0,403.4,2185.1199999999953,2728.0,2728.0
1781399012,61,2728,105.72131147540983,2,360.772048582275,7.0,61.0,403.4,2185.1199999999953,2728.0,2728.0
1781399042,61,2728,105.72131147540983,2,360.772048582275,7.0,61.0,403.4,2185.1199999999953,2728.0,2728.0
1781399072,61,2728,105.72131147540983,2,360.772048582275,7.0,61.0,403.4,2185.1199999999953,2728.0,2728.0
1781399102,61,2728,105.72131147540983,2,360.772048582275,7.0,61.0,403.4,2185.1199999999953,2728.0,2728.0
1781399132,61,2728,105.72131147540983,2,360.772048582275,7.0,61.0,403.4,2185.1199999999953,2728.0,2728.0
1781399162,61,2728,105.72131147540983,2,360.772048582275,7.0,61.0,403.4,2185.1199999999953,2728.0,2728.0
1781399192,61,2728,105.72131147540983,2,360.772048582275,7.0,61.0,403.4,2185.1199999999953,2728.0,2728.0
1781399222,61,2728,105.72131147540983,2,360.772048582275,7.0,61.0,403.4,2185.1199999999953,2728.0,2728.0
1781399252,61,2728,105.72131147540983,2,360.772048582275,7.0,61.0,403.4,2185.1199999999953,2728.0,2728.0
1781399282,61,2728,105.72131147540983,2,360.772048582275,7.0,61.0,403.4,2185.1199999999953,2728.0,2728.0
1781399312,61,2728,105.72131147540983,2,360.772048582275,7.0,61.0,403.4,2185.1199999999953,2728.0,2728.0
1781399342,61,2728,105.72131147540983,2,360.772048582275,7.0,61.0,403.4,2185.1199999999953,2728.0,2728.0
1781399372,61,2728,105.72131147540983,2,360.772048582275,7.0,61.0,403.4,2185.1199999999953,2728.0,2728.0
1781399670,5,2369,728.4,147,942.4008170624641,232.0,1529.5,2369.0,2369.0,2369.0,2369.0
1781399702,42,2369,275.1666666666667,4,432.35931966457366,48.5,455.25,873.35,2369.0,2369.0,2369.0
1781399732,78,2369,156.39743589743588,3,341.7388058472602,11.0,131.25,777.5499999999997,1502.4800000000025,2369.0,2369.0
1781399762,96,2369,128.07291666666666,3,313.32452471054313,8.0,56.25,769.5999999999999,964.6400000000034,2369.0,2369.0
1781399792,96,2369,128.07291666666666,3,313.32452471054313,8.0,56.25,769.5999999999999,964.6400000000034,2369.0,2369.0
1781399822,96,2369,128.07291666666666,3,313.32452471054313,8.0,56.25,769.5999999999999,964.6400000000034,2369.0,2369.0
1781399852,115,2369,110.98260869565217,2,289.1493265221669,8.0,38.0,705.799999999999,871.4799999999999,2129.960000000005,2369.0
1781399882,133,2369,96.67669172932331,2,271.15472908309005,7.0,27.5,633.2999999999997,867.52,1861.039999999995,2369.0
1781399912,151,2369,85.82781456953643,2,256.0838342311466,6.0,20.0,605.4000000000001,860.3600000000007,1592.1199999999847,2369.0
1781399942,153,2369,87.16339869281046,2,254.6602085317326,6.0,22.0,604.8,856.7199999999989,1562.2400000000118,2369.0
1781399972,157,2369,93.85987261146497,2,256.1755072110826,6.0,27.5,603.5999999999999,849.4400000000003,1502.4799999999814,2369.0
1781400002,157,2369,93.85987261146497,2,256.1755072110826,6.0,27.5,603.5999999999999,849.4400000000003,1502.4799999999814,2369.0
1781400032,157,2369,93.85987261146497,2,256.1755072110826,6.0,27.5,603.5999999999999,849.4400000000003,1502.4799999999814,2369.0
1781400062,157,2369,93.85987261146497,2,256.1755072110826,6.0,27.5,603.5999999999999,849.4400000000003,1502.4799999999814,2369.0
1781400092,157,2369,93.85987261146497,2,256.1755072110826,6.0,27.5,603.5999999999999,849.4400000000003,1502.4799999999814,2369.0
1781400122,157,2369,93.85987261146497,2,256.1755072110826,6.0,27.5,603.5999999999999,849.4400000000003,1502.4799999999814,2369.0
1781400152,157,2369,93.85987261146497,2,256.1755072110826,6.0,27.5,603.5999999999999,849.4400000000003,1502.4799999999814,2369.0
1781400182,157,2369,93.85987261146497,2,256.1755072110826,6.0,27.5,603.5999999999999,849.4400000000003,1502.4799999999814,2369.0
1781400212,157,2369,93.85987261146497,2,256.1755072110826,6.0,27.5,603.5999999999999,849.4400000000003,1502.4799999999814,2369.0
1781400242,157,2369,93.85987261146497,2,256.1755072110826,6.0,27.5,603.5999999999999,849.4400000000003,1502.4799999999814,2369.0
1781400272,157,2369,93.85987261146497,2,256.1755072110826,6.0,27.5,603.5999999999999,849.4400000000003,1502.4799999999814,2369.0
1781400302,157,2369,93.85987261146497,2,256.1755072110826,6.0,27.5,603.5999999999999,849.4400000000003,1502.4799999999814,2369.0
1781400332,157,2369,93.85987261146497,2,256.1755072110826,6.0,27.5,603.5999999999999,849.4400000000003,1502.4799999999814,2369.0
1781400362,157,2369,93.85987261146497,2,256.1755072110826,6.0,27.5,603.5999999999999,849.4400000000003,1502.4799999999814,2369.0
